period_date,year,quarter,year_quarter,us_state,remittances_musd
2022-01-01,2022,1,2022Q1,Connecticut,19.633932
2022-01-01,2022,1,2022Q1,Dakota Del Norte,22.610924
2022-01-01,2022,1,2022Q1,Dakota Del Sur,7.947056
2022-01-01,2022,1,2022Q1,Delaware,12.119845
2022-01-01,2022,1,2022Q1,Florida,455.230578
2022-01-01,2022,1,2022Q1,Georgia,326.231974
2022-01-01,2022,1,2022Q1,Hawaii,11.644097
2022-01-01,2022,1,2022Q1,Idaho,42.596893
2022-01-01,2022,1,2022Q1,Illinois,402.645552
2022-01-01,2022,1,2022Q1,Indiana,131.567078
2022-01-01,2022,1,2022Q1,Iowa,46.738212
2022-01-01,2022,1,2022Q1,Kansas,77.105359000000007
2022-01-01,2022,1,2022Q1,Kentucky,59.685948
2022-01-01,2022,1,2022Q1,Louisiana,130.782613
2022-01-01,2022,1,2022Q1,Maine,3.798158
2022-01-01,2022,1,2022Q1,Maryland,44.958092
2022-01-01,2022,1,2022Q1,Massachusetts,30.267179
2022-01-01,2022,1,2022Q1,Michigan,124.959786
2022-01-01,2022,1,2022Q1,Minnesota,202.028394
2022-01-01,2022,1,2022Q1,Mississipi,36.345305
2022-01-01,2022,1,2022Q1,Misuri,73.708901
2022-01-01,2022,1,2022Q1,Montana,10.571526
2022-01-01,2022,1,2022Q1,Nebraska,53.381575
2022-01-01,2022,1,2022Q1,Nevada,141.745937
2022-01-01,2022,1,2022Q1,No Identificado,238.6623
2022-01-01,2022,1,2022Q1,Nueva Jersey,159.694008
2022-01-01,2022,1,2022Q1,Nueva York,267.150811
2022-01-01,2022,1,2022Q1,Nuevo Hampshire,8.62791
2022-01-01,2022,1,2022Q1,Nuevo Mexico,81.151621
2022-01-01,2022,1,2022Q1,Ohio,83.064703
2022-01-01,2022,1,2022Q1,Oklahoma,72.396802
2022-01-01,2022,1,2022Q1,Oregon,109.444151
2022-01-01,2022,1,2022Q1,Pensilvania,77.933278
2022-01-01,2022,1,2022Q1,Puerto Rico,0.46863
2022-01-01,2022,1,2022Q1,Rhode Island,5.15218
2022-01-01,2022,1,2022Q1,Tennessee,187.491963
2022-01-01,2022,1,2022Q1,Texas,2061.137954
2022-01-01,2022,1,2022Q1,Utah,96.35163
2022-01-01,2022,1,2022Q1,Vermont,1.598392
2022-01-01,2022,1,2022Q1,Virginia,104.062537
2022-01-01,2022,1,2022Q1,Washington,220.008422
2022-01-01,2022,1,2022Q1,"Washington, D.c.",3.081748
2022-01-01,2022,1,2022Q1,West Virginia,9.91593
2022-01-01,2022,1,2022Q1,Wisconsin,110.497375
2022-01-01,2022,1,2022Q1,Wyoming,13.901033
2022-04-01,2022,2,2022Q2,Alabama,100.963696
2022-04-01,2022,2,2022Q2,Alaska,10.186988
2022-04-01,2022,2,2022Q2,Arizona,572.936972
2022-04-01,2022,2,2022Q2,Arkansas,90.297947
2022-04-01,2022,2,2022Q2,California,5078.237806
2022-04-01,2022,2,2022Q2,Carolina Del Norte,290.051477
2022-04-01,2022,2,2022Q2,Carolina Del Sur,121.697529
2022-04-01,2022,2,2022Q2,Colorado,325.608451
2022-04-01,2022,2,2022Q2,Connecticut,27.242166
2022-04-01,2022,2,2022Q2,Dakota Del Norte,42.691568
2022-04-01,2022,2,2022Q2,Dakota Del Sur,14.466073
2022-04-01,2022,2,2022Q2,Delaware,16.603668
2022-04-01,2022,2,2022Q2,Florida,492.908779
2022-04-01,2022,2,2022Q2,Georgia,396.842231
2022-04-01,2022,2,2022Q2,Hawaii,14.096632
2022-04-01,2022,2,2022Q2,Idaho,65.729885
2022-04-01,2022,2,2022Q2,Illinois,448.651066
2022-04-01,2022,2,2022Q2,Indiana,165.222193
2022-04-01,2022,2,2022Q2,Iowa,63.177854
2022-04-01,2022,2,2022Q2,Kansas,97.838163
2022-04-01,2022,2,2022Q2,Kentucky,75.619417
2022-04-01,2022,2,2022Q2,Louisiana,158.53409
2022-04-01,2022,2,2022Q2,Maine,6.633455
2022-04-01,2022,2,2022Q2,Maryland,60.522718
2022-04-01,2022,2,2022Q2,Massachusetts,38.99192
2022-04-01,2022,2,2022Q2,Michigan,174.441118
2022-04-01,2022,2,2022Q2,Minnesota,250.140792
2022-04-01,2022,2,2022Q2,Mississipi,46.931718
2022-04-01,2022,2,2022Q2,Misuri,99.507976
2022-04-01,2022,2,2022Q2,Montana,19.557026
2022-04-01,2022,2,2022Q2,Nebraska,61.530582
2022-04-01,2022,2,2022Q2,Nevada,165.35301
2022-04-01,2022,2,2022Q2,No Identificado,296.434406
2022-04-01,2022,2,2022Q2,Nueva Jersey,200.776186
2022-04-01,2022,2,2022Q2,Nueva York,345.58499
2022-04-01,2022,2,2022Q2,Nuevo Hampshire,12.619424
2022-04-01,2022,2,2022Q2,Nuevo Mexico,97.801288
2022-04-01,2022,2,2022Q2,Ohio,119.842226
2022-04-01,2022,2,2022Q2,Oklahoma,87.814353
2022-04-01,2022,2,2022Q2,Oregon,128.711756
2022-04-01,2022,2,2022Q2,Pensilvania,111.25125
2022-04-01,2022,2,2022Q2,Puerto Rico,0.418681
2022-04-01,2022,2,2022Q2,Rhode Island,6.476897
2022-04-01,2022,2,2022Q2,Tennessee,243.053072
2022-04-01,2022,2,2022Q2,Texas,2398.985385
2022-04-01,2022,2,2022Q2,Utah,123.992609
2022-04-01,2022,2,2022Q2,Vermont,2.063445
2022-04-01,2022,2,2022Q2,Virginia,133.519119
2022-04-01,2022,2,2022Q2,Washington,257.077376
2022-04-01,2022,2,2022Q2,"Washington, D.c.",3.670932
2022-04-01,2022,2,2022Q2,West Virginia,15.541181
2022-04-01,2022,2,2022Q2,Wisconsin,136.44318
2022-04-01,2022,2,2022Q2,Wyoming,17.631324
2022-07-01,2022,3,2022Q3,Alabama,104.303933
2022-07-01,2022,3,2022Q3,Alaska,15.059887
2022-07-01,2022,3,2022Q3,Arizona,563.497228
2022-07-01,2022,3,2022Q3,Arkansas,104.996554
2022-07-01,2022,3,2022Q3,California,5207.380593
2022-07-01,2022,3,2022Q3,Carolina Del Norte,316.408198
2022-07-01,2022,3,2022Q3,Carolina Del Sur,126.049795
2022-07-01,2022,3,2022Q3,Colorado,366.915975
2022-07-01,2022,3,2022Q3,Connecticut,29.003575
2022-07-01,2022,3,2022Q3,Dakota Del Norte,71.960899
2022-07-01,2022,3,2022Q3,Dakota Del Sur,21.785849
2022-07-01,2022,3,2022Q3,Delaware,17.088344
2022-07-01,2022,3,2022Q3,Florida,476.590617
2022-07-01,2022,3,2022Q3,Georgia,507.039709
2022-07-01,2022,3,2022Q3,Hawaii,14.800673
2022-07-01,2022,3,2022Q3,Idaho,74.695538
2022-07-01,2022,3,2022Q3,Illinois,486.989967
2022-07-01,2022,3,2022Q3,Indiana,172.006524
2022-07-01,2022,3,2022Q3,Iowa,73.087899
2022-07-01,2022,3,2022Q3,Kansas,103.915425
2022-07-01,2022,3,2022Q3,Kentucky,85.573447
2022-07-01,2022,3,2022Q3,Louisiana,129.499453
2022-07-01,2022,3,2022Q3,Maine,15.890814
2022-07-01,2022,3,2022Q3,Maryland,64.93293
2022-07-01,2022,3,2022Q3,Massachusetts,41.287349
2022-07-01,2022,3,2022Q3,Michigan,191.50538
2022-07-01,2022,3,2022Q3,Minnesota,199.433368
2022-07-01,2022,3,2022Q3,Mississipi,48.128196
2022-07-01,2022,3,2022Q3,Misuri,116.570404
2022-07-01,2022,3,2022Q3,Montana,22.678915
2022-07-01,2022,3,2022Q3,Nebraska,71.393695
2022-07-01,2022,3,2022Q3,Nevada,173.984446
2022-07-01,2022,3,2022Q3,No Identificado,318.258906
2022-07-01,2022,3,2022Q3,Nueva Jersey,214.68021
2022-07-01,2022,3,2022Q3,Nueva York,384.411721
2022-07-01,2022,3,2022Q3,Nuevo Hampshire,16.02827
2022-07-01,2022,3,2022Q3,Nuevo Mexico,109.618283
2022-07-01,2022,3,2022Q3,Ohio,139.871405
2022-07-01,2022,3,2022Q3,Oklahoma,86.542452
2022-07-01,2022,3,2022Q3,Oregon,142.927382
2022-07-01,2022,3,2022Q3,Pensilvania,129.667581
2022-07-01,2022,3,2022Q3,Puerto Rico,0.534447
2022-07-01,2022,3,2022Q3,Rhode Island,6.751985
2022-07-01,2022,3,2022Q3,Tennessee,255.797124
2022-07-01,2022,3,2022Q3,Texas,2441.397788
2022-07-01,2022,3,2022Q3,Utah,129.044744
2022-07-01,2022,3,2022Q3,Vermont,2.723941
2022-07-01,2022,3,2022Q3,Virginia,142.169936
2022-07-01,2022,3,2022Q3,Washington,310.388463
2022-07-01,2022,3,2022Q3,"Washington, D.c.",3.682629
2022-07-01,2022,3,2022Q3,West Virginia,15.723617
2022-07-01,2022,3,2022Q3,Wisconsin,154.404698
2022-07-01,2022,3,2022Q3,Wyoming,20.681998
2022-10-01,2022,4,2022Q4,Alabama,109.760533
2022-10-01,2022,4,2022Q4,Alaska,10.705451
2022-10-01,2022,4,2022Q4,Arizona,587.79704
2022-10-01,2022,4,2022Q4,Arkansas,96.933913
2022-10-01,2022,4,2022Q4,California,5362.212255
2022-10-01,2022,4,2022Q4,Carolina Del Norte,304.324002
2022-10-01,2022,4,2022Q4,Carolina Del Sur,129.986717
2022-10-01,2022,4,2022Q4,Colorado,374.271584
2022-10-01,2022,4,2022Q4,Connecticut,32.335293
2022-10-01,2022,4,2022Q4,Dakota Del Norte,63.617968
2022-10-01,2022,4,2022Q4,Dakota Del Sur,16.980671
2022-10-01,2022,4,2022Q4,Delaware,16.729525
2022-10-01,2022,4,2022Q4,Florida,523.594759
2022-10-01,2022,4,2022Q4,Georgia,403.338615
2022-10-01,2022,4,2022Q4,Hawaii,17.734581
2022-10-01,2022,4,2022Q4,Idaho,71.090192
2022-10-01,2022,4,2022Q4,Illinois,492.390766
2022-10-01,2022,4,2022Q4,Indiana,168.224917
2022-10-01,2022,4,2022Q4,Iowa,69.189269
2022-10-01,2022,4,2022Q4,Kansas,101.900364
2022-10-01,2022,4,2022Q4,Kentucky,84.028351
2022-10-01,2022,4,2022Q4,Louisiana,141.731221
2022-10-01,2022,4,2022Q4,Maine,9.607399
2022-10-01,2022,4,2022Q4,Maryland,63.566503
2022-10-01,2022,4,2022Q4,Massachusetts,39.244964
2022-10-01,2022,4,2022Q4,Michigan,164.239753
2022-10-01,2022,4,2022Q4,Minnesota,174.487041
2022-10-01,2022,4,2022Q4,Mississipi,49.47676
2022-10-01,2022,4,2022Q4,Misuri,98.859319
2022-10-01,2022,4,2022Q4,Montana,14.18502
2022-10-01,2022,4,2022Q4,Nebraska,67.503433
2022-10-01,2022,4,2022Q4,Nevada,176.888756
2022-10-01,2022,4,2022Q4,No Identificado,285.653381
2022-10-01,2022,4,2022Q4,Nueva Jersey,213.865669
2022-10-01,2022,4,2022Q4,Nueva York,396.302251
2022-10-01,2022,4,2022Q4,Nuevo Hampshire,18.001659
2022-10-01,2022,4,2022Q4,Nuevo Mexico,101.628397
2022-10-01,2022,4,2022Q4,Ohio,119.306851
2022-10-01,2022,4,2022Q4,Oklahoma,89.44867
2022-10-01,2022,4,2022Q4,Oregon,132.528464
2022-10-01,2022,4,2022Q4,Pensilvania,118.75226
2022-10-01,2022,4,2022Q4,Puerto Rico,1.58246
2022-10-01,2022,4,2022Q4,Rhode Island,6.914807
2022-10-01,2022,4,2022Q4,Tennessee,248.142578
2022-10-01,2022,4,2022Q4,Texas,2444.061654
2022-10-01,2022,4,2022Q4,Utah,126.846061
2022-10-01,2022,4,2022Q4,Vermont,3.676723
2022-10-01,2022,4,2022Q4,Virginia,136.579758
2022-10-01,2022,4,2022Q4,Washington,308.057898
2022-10-01,2022,4,2022Q4,"Washington, D.c.",5.59284
2022-10-01,2022,4,2022Q4,West Virginia,15.570354
2022-10-01,2022,4,2022Q4,Wisconsin,146.606132
2022-10-01,2022,4,2022Q4,Wyoming,19.120677
2023-01-01,2023,1,2023Q1,Alabama,84.876883
2023-01-01,2023,1,2023Q1,Alaska,22.535262
2023-01-01,2023,1,2023Q1,Arizona,539.515689
2023-01-01,2023,1,2023Q1,Arkansas,85.646229
2023-01-01,2023,1,2023Q1,California,4932.040946
2023-01-01,2023,1,2023Q1,Carolina Del Norte,220.425931
2023-01-01,2023,1,2023Q1,Carolina Del Sur,117.70948
2023-01-01,2023,1,2023Q1,Colorado,287.304528
2023-01-01,2023,1,2023Q1,Connecticut,25.170124
2023-01-01,2023,1,2023Q1,Dakota Del Norte,48.174906
2023-01-01,2023,1,2023Q1,Dakota Del Sur,11.128576
2023-01-01,2023,1,2023Q1,Delaware,12.064321
2023-01-01,2023,1,2023Q1,Florida,354.484546
2023-01-01,2023,1,2023Q1,Georgia,457.13817
2023-01-01,2023,1,2023Q1,Hawaii,59.009815
2023-01-01,2023,1,2023Q1,Idaho,44.456278
2023-01-01,2023,1,2023Q1,Illinois,423.931968
2023-01-01,2023,1,2023Q1,Indiana,130.193737
2023-01-01,2023,1,2023Q1,Iowa,97.356784
2023-01-01,2023,1,2023Q1,Kansas,102.926324
2023-01-01,2023,1,2023Q1,Kentucky,59.884125
2023-01-01,2023,1,2023Q1,Louisiana,120.605173
2023-01-01,2023,1,2023Q1,Maine,20.226625
2023-01-01,2023,1,2023Q1,Maryland,47.493553
2023-01-01,2023,1,2023Q1,Massachusetts,42.78446
2023-01-01,2023,1,2023Q1,Michigan,134.106683
2023-01-01,2023,1,2023Q1,Minnesota,148.385965
2023-01-01,2023,1,2023Q1,Mississipi,44.471096
2023-01-01,2023,1,2023Q1,Misuri,82.6811
2023-01-01,2023,1,2023Q1,Montana,15.827647
2023-01-01,2023,1,2023Q1,Nebraska,52.094318
2023-01-01,2023,1,2023Q1,Nevada,192.666489
2023-01-01,2023,1,2023Q1,No Identificado,227.36714
2023-01-01,2023,1,2023Q1,Nueva Jersey,173.93345
2023-01-01,2023,1,2023Q1,Nueva York,278.118564
2023-01-01,2023,1,2023Q1,Nuevo Hampshire,8.737441
2023-01-01,2023,1,2023Q1,Nuevo Mexico,92.955113
2023-01-01,2023,1,2023Q1,Ohio,219.821787
2023-01-01,2023,1,2023Q1,Oklahoma,82.690787
2023-01-01,2023,1,2023Q1,Oregon,109.47672
2023-01-01,2023,1,2023Q1,Pensilvania,94.843835
2023-01-01,2023,1,2023Q1,Puerto Rico,13.105827
2023-01-01,2023,1,2023Q1,Rhode Island,6.63172
2023-01-01,2023,1,2023Q1,Tennessee,216.411239
2023-01-01,2023,1,2023Q1,Texas,2199.579874
2023-01-01,2023,1,2023Q1,Utah,103.92408
2023-01-01,2023,1,2023Q1,Vermont,19.02669
2023-01-01,2023,1,2023Q1,Virginia,98.752153
2023-01-01,2023,1,2023Q1,Washington,273.130882
2023-01-01,2023,1,2023Q1,"Washington, D.c.",15.011203
2023-01-01,2023,1,2023Q1,West Virginia,11.656512
2023-01-01,2023,1,2023Q1,Wisconsin,126.590119
2023-01-01,2023,1,2023Q1,Wyoming,30.636823
2023-04-01,2023,2,2023Q2,Alabama,96.696331
2023-04-01,2023,2,2023Q2,Alaska,26.010519
2023-04-01,2023,2,2023Q2,Arizona,621.699957
2023-04-01,2023,2,2023Q2,Arkansas,121.126821
2023-04-01,2023,2,2023Q2,California,5546.597042
2023-04-01,2023,2,2023Q2,Carolina Del Norte,270.578935
2023-04-01,2023,2,2023Q2,Carolina Del Sur,139.650931
2023-04-01,2023,2,2023Q2,Colorado,336.912807
2023-04-01,2023,2,2023Q2,Connecticut,28.769177
2023-04-01,2023,2,2023Q2,Dakota Del Norte,74.745057
2023-04-01,2023,2,2023Q2,Dakota Del Sur,18.172249
2023-04-01,2023,2,2023Q2,Delaware,15.294376
2023-04-01,2023,2,2023Q2,Florida,366.308138
2023-04-01,2023,2,2023Q2,Georgia,542.262562
2023-04-01,2023,2,2023Q2,Hawaii,71.552036
2023-04-01,2023,2,2023Q2,Idaho,63.375112
2023-04-01,2023,2,2023Q2,Illinois,501.69298
2023-04-01,2023,2,2023Q2,Indiana,158.711893
2023-04-01,2023,2,2023Q2,Iowa,127.107981
2023-04-01,2023,2,2023Q2,Kansas,126.614646
2023-04-01,2023,2,2023Q2,Kentucky,79.200597
2023-04-01,2023,2,2023Q2,Louisiana,145.353563
2023-04-01,2023,2,2023Q2,Maine,25.164094
2023-04-01,2023,2,2023Q2,Maryland,57.736657
2023-04-01,2023,2,2023Q2,Massachusetts,51.575914
2023-04-01,2023,2,2023Q2,Michigan,172.660445
2023-04-01,2023,2,2023Q2,Minnesota,178.906184
2023-04-01,2023,2,2023Q2,Mississipi,59.764201
2023-04-01,2023,2,2023Q2,Misuri,111.621614
2023-04-01,2023,2,2023Q2,Montana,26.801492
2023-04-01,2023,2,2023Q2,Nebraska,63.406813
2023-04-01,2023,2,2023Q2,Nevada,225.710871
2023-04-01,2023,2,2023Q2,No Identificado,238.13367
2023-04-01,2023,2,2023Q2,Nueva Jersey,207.640041
2023-04-01,2023,2,2023Q2,Nueva York,351.752061
2023-04-01,2023,2,2023Q2,Nuevo Hampshire,13.870643
2023-04-01,2023,2,2023Q2,Nuevo Mexico,110.921556
2023-04-01,2023,2,2023Q2,Ohio,280.804058
2023-04-01,2023,2,2023Q2,Oklahoma,101.990146
2023-04-01,2023,2,2023Q2,Oregon,128.393678
2023-04-01,2023,2,2023Q2,Pensilvania,129.387606
2023-04-01,2023,2,2023Q2,Puerto Rico,16.811773
2023-04-01,2023,2,2023Q2,Rhode Island,6.889416
2023-04-01,2023,2,2023Q2,Tennessee,261.365392
2023-04-01,2023,2,2023Q2,Texas,2557.444047
2023-04-01,2023,2,2023Q2,Utah,125.511647
2023-04-01,2023,2,2023Q2,Vermont,22.64948
2023-04-01,2023,2,2023Q2,Virginia,123.323404
2023-04-01,2023,2,2023Q2,Washington,325.198737
2023-04-01,2023,2,2023Q2,"Washington, D.c.",17.675637
2023-04-01,2023,2,2023Q2,West Virginia,14.357534
2023-04-01,2023,2,2023Q2,Wisconsin,149.887086
2023-04-01,2023,2,2023Q2,Wyoming,38.868802
2023-07-01,2023,3,2023Q3,Alabama,175.310361
2023-07-01,2023,3,2023Q3,Alaska,26.645327
2023-07-01,2023,3,2023Q3,Arizona,300.641733
2023-07-01,2023,3,2023Q3,Arkansas,117.467704
2023-07-01,2023,3,2023Q3,California,4870.734295
2023-07-01,2023,3,2023Q3,Carolina Del Norte,474.717047
2023-07-01,2023,3,2023Q3,Carolina Del Sur,243.177702
2023-07-01,2023,3,2023Q3,Colorado,680.049962
2023-07-01,2023,3,2023Q3,Connecticut,50.70403
2023-07-01,2023,3,2023Q3,Dakota Del Norte,27.992824
2023-07-01,2023,3,2023Q3,Dakota Del Sur,19.647969
2023-07-01,2023,3,2023Q3,Delaware,39.254235
2023-07-01,2023,3,2023Q3,Florida,568.498005
2023-07-01,2023,3,2023Q3,Georgia,674.605964
2023-07-01,2023,3,2023Q3,Hawaii,63.296369
2023-07-01,2023,3,2023Q3,Idaho,96.049981
2023-07-01,2023,3,2023Q3,Illinois,603.100034
2023-07-01,2023,3,2023Q3,Indiana,221.189081
2023-07-01,2023,3,2023Q3,Iowa,142.505637
2023-07-01,2023,3,2023Q3,Kansas,128.788927
2023-07-01,2023,3,2023Q3,Kentucky,132.289707
2023-07-01,2023,3,2023Q3,Louisiana,109.882541
2023-07-01,2023,3,2023Q3,Maine,22.653175
2023-07-01,2023,3,2023Q3,Maryland,100.972036
2023-07-01,2023,3,2023Q3,Massachusetts,54.01726
2023-07-01,2023,3,2023Q3,Michigan,187.668072
2023-07-01,2023,3,2023Q3,Minnesota,169.177222
2023-07-01,2023,3,2023Q3,Mississipi,85.833723
2023-07-01,2023,3,2023Q3,Misuri,114.037906
2023-07-01,2023,3,2023Q3,Montana,26.68421
2023-07-01,2023,3,2023Q3,Nebraska,67.674759
2023-07-01,2023,3,2023Q3,Nevada,222.188911
2023-07-01,2023,3,2023Q3,No Identificado,147.326214
2023-07-01,2023,3,2023Q3,Nueva Jersey,381.867226
2023-07-01,2023,3,2023Q3,Nueva York,521.824957
2023-07-01,2023,3,2023Q3,Nuevo Hampshire,9.7399539999999991
2023-07-01,2023,3,2023Q3,Nuevo Mexico,99.084208
2023-07-01,2023,3,2023Q3,Ohio,344.09167
2023-07-01,2023,3,2023Q3,Oklahoma,135.085204
2023-07-01,2023,3,2023Q3,Oregon,216.064652
2023-07-01,2023,3,2023Q3,Pensilvania,169.361696
2023-07-01,2023,3,2023Q3,Puerto Rico,16.915816
2023-07-01,2023,3,2023Q3,Rhode Island,8.545414
2023-07-01,2023,3,2023Q3,Tennessee,308.70496
2023-07-01,2023,3,2023Q3,Texas,2248.376633
2023-07-01,2023,3,2023Q3,Utah,159.636917
2023-07-01,2023,3,2023Q3,Vermont,24.944669
2023-07-01,2023,3,2023Q3,Virginia,179.380275
2023-07-01,2023,3,2023Q3,Washington,247.069797
2023-07-01,2023,3,2023Q3,"Washington, D.c.",20.030939
2023-07-01,2023,3,2023Q3,West Virginia,16.484108
2023-07-01,2023,3,2023Q3,Wisconsin,141.944148
2023-07-01,2023,3,2023Q3,Wyoming,40.030553
2023-10-01,2023,4,2023Q4,Alabama,152.364136
2023-10-01,2023,4,2023Q4,Alaska,22.620251
2023-10-01,2023,4,2023Q4,Arizona,286.063706
2023-10-01,2023,4,2023Q4,Arkansas,103.44271
2023-10-01,2023,4,2023Q4,California,5345.553815
2023-10-01,2023,4,2023Q4,Carolina Del Norte,388.492577
2023-10-01,2023,4,2023Q4,Carolina Del Sur,207.645297
2023-10-01,2023,4,2023Q4,Colorado,587.066741
2023-10-01,2023,4,2023Q4,Connecticut,43.587426
2023-10-01,2023,4,2023Q4,Dakota Del Norte,23.962015
2023-10-01,2023,4,2023Q4,Dakota Del Sur,16.549576
2023-10-01,2023,4,2023Q4,Delaware,32.209757
2023-10-01,2023,4,2023Q4,Florida,565.950769
2023-10-01,2023,4,2023Q4,Georgia,601.745621
2023-10-01,2023,4,2023Q4,Hawaii,60.566179
2023-10-01,2023,4,2023Q4,Idaho,86.838137
2023-10-01,2023,4,2023Q4,Illinois,546.675488
2023-10-01,2023,4,2023Q4,Indiana,183.916455
2023-10-01,2023,4,2023Q4,Iowa,127.230239
2023-10-01,2023,4,2023Q4,Kansas,117.496728
2023-10-01,2023,4,2023Q4,Kentucky,111.823476
2023-10-01,2023,4,2023Q4,Louisiana,106.495032
2023-10-01,2023,4,2023Q4,Maine,19.004386
2023-10-01,2023,4,2023Q4,Maryland,84.422923
2023-10-01,2023,4,2023Q4,Massachusetts,50.633327
2023-10-01,2023,4,2023Q4,Michigan,146.862643
2023-10-01,2023,4,2023Q4,Minnesota,149.994315
2023-10-01,2023,4,2023Q4,Mississipi,76.391995
2023-10-01,2023,4,2023Q4,Misuri,99.811702
2023-10-01,2023,4,2023Q4,Montana,19.919585
2023-10-01,2023,4,2023Q4,Nebraska,59.79105
2023-10-01,2023,4,2023Q4,Nevada,204.525275
2023-10-01,2023,4,2023Q4,No Identificado,72.320347
2023-10-01,2023,4,2023Q4,Nueva Jersey,348.66459
2023-10-01,2023,4,2023Q4,Nueva York,450.474165
2023-10-01,2023,4,2023Q4,Nuevo Hampshire,8.165663
2023-10-01,2023,4,2023Q4,Nuevo Mexico,88.959409
2023-10-01,2023,4,2023Q4,Ohio,301.200136
2023-10-01,2023,4,2023Q4,Oklahoma,123.042916
2023-10-01,2023,4,2023Q4,Oregon,184.98007
2023-10-01,2023,4,2023Q4,Pensilvania,144.002085
2023-10-01,2023,4,2023Q4,Puerto Rico,16.069443
2023-10-01,2023,4,2023Q4,Rhode Island,7.979983
2023-10-01,2023,4,2023Q4,Tennessee,273.13047
2023-10-01,2023,4,2023Q4,Texas,2240.717868
2023-10-01,2023,4,2023Q4,Utah,141.792411
2023-10-01,2023,4,2023Q4,Vermont,23.593577
2023-10-01,2023,4,2023Q4,Virginia,123.035083
2023-10-01,2023,4,2023Q4,Washington,201.894628
2023-10-01,2023,4,2023Q4,"Washington, D.c.",25.221334
2023-10-01,2023,4,2023Q4,West Virginia,11.004329
2023-10-01,2023,4,2023Q4,Wisconsin,125.050264
2023-10-01,2023,4,2023Q4,Wyoming,35.76996
2024-01-01,2024,1,2024Q1,Alabama,136.471239
2024-01-01,2024,1,2024Q1,Alaska,19.95656
2024-01-01,2024,1,2024Q1,Arizona,282.839012
2024-01-01,2024,1,2024Q1,Arkansas,87.139962
2024-01-01,2024,1,2024Q1,California,4581.879283
2024-01-01,2024,1,2024Q1,Carolina Del Norte,323.947476
2024-01-01,2024,1,2024Q1,Carolina Del Sur,187.379377
2024-01-01,2024,1,2024Q1,Colorado,513.568306
2024-01-01,2024,1,2024Q1,Connecticut,40.430565
2024-01-01,2024,1,2024Q1,Dakota Del Norte,22.04529
2024-01-01,2024,1,2024Q1,Dakota Del Sur,16.494055
2024-01-01,2024,1,2024Q1,Delaware,27.933208
2024-01-01,2024,1,2024Q1,Florida,554.465248
2024-01-01,2024,1,2024Q1,Georgia,525.518115
2024-01-01,2024,1,2024Q1,Hawaii,55.727785
2024-01-01,2024,1,2024Q1,Idaho,67.42031
2024-01-01,2024,1,2024Q1,Illinois,500.077455
2024-01-01,2024,1,2024Q1,Indiana,155.131832
2024-01-01,2024,1,2024Q1,Iowa,107.968086
2024-01-01,2024,1,2024Q1,Kansas,101.589047
2024-01-01,2024,1,2024Q1,Kentucky,90.432856
2024-01-01,2024,1,2024Q1,Louisiana,85.491439
2024-01-01,2024,1,2024Q1,Maine,16.815759
2024-01-01,2024,1,2024Q1,Maryland,70.471352
2024-01-01,2024,1,2024Q1,Massachusetts,46.734976
2024-01-01,2024,1,2024Q1,Michigan,120.361884
2024-01-01,2024,1,2024Q1,Minnesota,123.332463
2024-01-01,2024,1,2024Q1,Mississipi,63.74272
2024-01-01,2024,1,2024Q1,Misuri,84.243285
2024-01-01,2024,1,2024Q1,Montana,17.353625
2024-01-01,2024,1,2024Q1,Nebraska,51.895803
2024-01-01,2024,1,2024Q1,Nevada,187.012667
2024-01-01,2024,1,2024Q1,No Identificado,47.83903
2024-01-01,2024,1,2024Q1,Nueva Jersey,305.272677
2024-01-01,2024,1,2024Q1,Nueva York,409.358852
2024-01-01,2024,1,2024Q1,Nuevo Hampshire,9.018502
2024-01-01,2024,1,2024Q1,Nuevo Mexico,89.455716
2024-01-01,2024,1,2024Q1,Ohio,260.25771
2024-01-01,2024,1,2024Q1,Oklahoma,105.397282
2024-01-01,2024,1,2024Q1,Oregon,155.048381
2024-01-01,2024,1,2024Q1,Pensilvania,123.527718
2024-01-01,2024,1,2024Q1,Puerto Rico,14.499765
2024-01-01,2024,1,2024Q1,Rhode Island,9.136713
2024-01-01,2024,1,2024Q1,Tennessee,243.786798
2024-01-01,2024,1,2024Q1,Texas,1913.821809
2024-01-01,2024,1,2024Q1,Utah,118.467417
2024-01-01,2024,1,2024Q1,Vermont,23.957908
2024-01-01,2024,1,2024Q1,Virginia,110.596953
2024-01-01,2024,1,2024Q1,Washington,160.253061
2024-01-01,2024,1,2024Q1,"Washington, D.c.",37.565727
2024-01-01,2024,1,2024Q1,West Virginia,8.800279
2024-01-01,2024,1,2024Q1,Wisconsin,114.535734
2024-01-01,2024,1,2024Q1,Wyoming,31.395139
2024-04-01,2024,2,2024Q2,Alabama,172.954735
2024-04-01,2024,2,2024Q2,Alaska,22.214042
2024-04-01,2024,2,2024Q2,Arizona,341.774129
2024-04-01,2024,2,2024Q2,Arkansas,115.658326
2024-04-01,2024,2,2024Q2,California,5502.688002
2024-04-01,2024,2,2024Q2,Carolina Del Norte,436.367532
2024-04-01,2024,2,2024Q2,Carolina Del Sur,243.725327
2024-04-01,2024,2,2024Q2,Colorado,654.013517
2024-04-01,2024,2,2024Q2,Connecticut,49.970915
2024-04-01,2024,2,2024Q2,Dakota Del Norte,27.142515
